file,class,method,variable,usage
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,"getAttributesAsync/2[java.lang.String,java.lang.Class<T>]",name,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,"getAttributesAsync/2[java.lang.String,java.lang.Class<T>]",clazz,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getSimilarEntriesAsync/1[org.redisson.api.VectorSimilarArgs],args,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getNeighborsAsync/1[java.lang.String],element,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,addAsync/1[org.redisson.api.VectorAddArgs],args,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getNeighborEntriesAsync/1[java.lang.String],element,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,"setAttributesAsync/2[java.lang.String,java.lang.Object]",attributes,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,"setAttributesAsync/2[java.lang.String,java.lang.Object]",element,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,randomAsync/1[int],count,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getSimilarEntriesWithAttributesAsync/1[org.redisson.api.VectorSimilarArgs],args,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getRawVectorAsync/1[java.lang.String],name,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getVectorAsync/1[java.lang.String],name,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,getSimilarAsync/1[org.redisson.api.VectorSimilarArgs],args,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\api\RVectorSetAsync.java,org.redisson.api.RVectorSetAsync,removeAsync/1[java.lang.String],element,0
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getNeighborsAsync/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,randomAsync/1[int],count,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getNeighbors/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,remove/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,"createArgs/3[org.redisson.VectorSimilarParams,boolean,boolean]",args,23
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,"createArgs/3[org.redisson.VectorSimilarParams,boolean,boolean]",withattribs,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,"createArgs/3[org.redisson.VectorSimilarParams,boolean,boolean]",prms,19
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,"createArgs/3[org.redisson.VectorSimilarParams,boolean,boolean]",withscores,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getRawVector/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarAsync/1[org.redisson.VectorSimilarArgs],args,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarAsync/1[org.redisson.VectorSimilarArgs],prms,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarAsync/1[org.redisson.VectorSimilarArgs],vargs,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,serializeToJson/1[java.lang.Object],e,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,serializeToJson/1[java.lang.Object],obj,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,removeAsync/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarEntriesWithAttributesAsync/1[org.redisson.VectorSimilarArgs],args,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarEntriesWithAttributesAsync/1[org.redisson.VectorSimilarArgs],prms,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarEntriesWithAttributesAsync/1[org.redisson.VectorSimilarArgs],vargs,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getNeighborEntries/1[java.lang.String],element,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,addAsync/1[org.redisson.VectorAddArgs],args,18
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,addAsync/1[org.redisson.VectorAddArgs],params,17
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,addAsync/1[org.redisson.VectorAddArgs],vargs,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarEntriesWithAttributes/1[org.redisson.VectorSimilarArgs],args,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilar/1[org.redisson.VectorSimilarArgs],args,1
C:\Users\syuuj\gitProject\redisson\redisson\src\main\java\org\redisson\RedissonVectorSet.java,org.redisson.RedissonVectorSet,getSimilarEntriesAsync/1[org.redisson.VectorSimilarArgs],args,1
